"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.1,-1.60443713420513e-06,0.664339568991977,-0.664337964554845
0.2,-1.09470365624818e-05,1.33079215032858,-1.33078120329203
0.3,-2.02896359907584e-05,1.99724473166519,-1.99722444202921
0.4,-2.9632235419035e-05,2.6636973130018,-2.66366768076639
0.5,-3.89748348473117e-05,3.33014989433841,-3.33011091950357
0.6,0.715275530585614,4.53651174850599,-5.25178727909161
0.7,1.35735552607845,5.88349552169865,-7.24085104777711
0.8,1.34339275780176,6.94958382662628,-8.29297658442804
0.9,0.269650316909348,8.03358356128092,-8.30323387819027
1,-1.25872885139722,9.86591845475913,-8.60718960336191
1.1,-2.23138270630411,12.4141323052381,-10.182749598934
1.2,-3.170328483223,14.5486910077171,-11.3783625244941
1.3,-4.72091611388664,15.9946858791021,-11.2737697652154
1.4,-6.94271033164815,17.0770439158387,-10.1343335841905
1.5,-9.53186411195412,18.5463487854531,-9.01448467349903
1.6,-11.767155885152,20.7445855810186,-8.97742969586667
1.7,-13.574891945325,23.5163059520566,-9.94141400673169
1.8,-15.468109209362,25.2675357107333,-9.79942650137131
1.9,-18.0397062979528,26.0498772955944,-8.01017099764148
2,-21.1862718000083,26.9691479773263,-5.78287617731803
2.1,-24.0908947310627,28.2784521708224,-4.18755743975964
2.2,-26.8096021901429,29.5304052386078,-2.72080304846496
2.3,-28.9357128877633,29.6913859821542,-0.755673094390919
2.4,-30.7511144501936,28.5744897655236,2.17662468466994
2.5,-32.9427926184874,26.297054153609,6.6457384648784
2.6,-35.2692862876545,24.8987982388539,10.3704880488006
2.7,-38.126428951904,25.0361114294235,13.0903175224804
2.8,-39.587531192497,24.2484692696893,15.3390619228077
2.9,-39.9676762660177,22.1280194802484,17.8396567857694
3,-39.8513947732848,18.2069923449305,21.6444024283543
3.1,-40.2785499124959,13.7361804620948,26.5423694504011
3.2,-41.1198880625413,11.1108693009079,30.0090187616335
3.3,-41.1697145631984,9.1142647897215,32.0554497734769
3.4,-39.6576682804145,6.59628725287201,33.0613810275425
3.5,-36.8929468352228,2.94604860256841,33.9468982326543
3.6,-32.9499349101013,-2.86463892333166,35.814573833433
3.7,-30.7066449912288,-7.58730793214299,38.2939529233717
3.8,-29.9233438966417,-10.2601527315198,40.1834966281615
3.9,-28.5161848883165,-12.0631135454214,40.5792984337378
4,-26.0133106243917,-13.8414091974007,39.8547198217924
4.1,-21.4927012976646,-17.1002767601832,38.5929780578478
4.2,-15.5647553200354,-21.9499634428472,37.5147187628825
4.3,-11.6314081443698,-25.0763524535511,36.7077605979209
4.4,-9.24735128895876,-26.3306097794152,35.5779610683739
4.5,-6.79021695408599,-26.3236717501944,33.1138887042804
4.6,-2.94099142309499,-26.2099937536087,29.1509851767037
