"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.05,-1.69109868261909e-07,0.195864520154759,-0.19586435104489
0.1,-5.25593334519146e-06,0.392886525182755,-0.39288126924941
0.15,-1.0342756822121e-05,0.589908530210752,-0.58989818745393
0.2,-1.54295802990506e-05,0.786930535238749,-0.786915105658449
0.25,-2.05164037759801e-05,0.983952540266746,-0.983932023862969
0.3,-2.56032272529097e-05,1.18097454529474,-1.18094894206749
0.35,-3.06900507298392e-05,1.37799655032274,-1.37796586027201
0.4,-3.57768742067688e-05,1.57501855535074,-1.57498277847653
0.45,-4.08636976836984e-05,1.77204056037873,-1.77199969668105
0.5,-4.59505211606279e-05,1.96906256540673,-1.96901661488557
0.55,-5.10373446375575e-05,2.16608457043473,-2.16603353309009
0.6,-5.6124168114487e-05,2.36310657546272,-2.36305045129461
0.65,-6.12109915914166e-05,2.56012858049072,-2.56006736949913
0.7,0.0206762562964346,2.80732344330732,-2.82799969960375
0.75,0.25242769252413,3.20597923722085,-3.45840692974498
0.8,0.534177326449134,3.63182188815048,-4.16599921459961
0.85,0.83006735952738,4.05827586628355,-4.88834322581093
0.9,1.08615438721997,4.46833035057838,-5.55448473779836
0.95,1.27004618208588,4.83202506788883,-6.1020712499747
1,1.33105048457978,5.13464152190336,-6.46569200648314
1.05,1.24912912597778,5.39312034845391,-6.64224947443168
1.1,0.981492588522689,5.60792960974171,-6.5894221982644
1.15,0.547437145523322,5.8380045556742,-6.38544170119752
1.2,0.0151394987420921,6.07709130526462,-6.09223080400671
1.25,-0.516193343839403,6.33171243486417,-5.81551909102477
1.3,-0.997466799700847,6.89556230526191,-5.89809550556106
1.35,-1.47874025556229,7.45941217565964,-5.98067192009735
1.4,-1.82292330882685,8.19575619390455,-6.3728328850777
1.45,-2.1446459443679,8.94289430797874,-6.79824836361084
1.5,-2.43955628291458,9.60810506303068,-7.16854878011611
1.55,-2.74618710391781,10.1817618510162,-7.43557474709841
1.6,-3.0602736244942,10.6971788117841,-7.63690518728991
1.65,-3.4542963142218,11.0180684329157,-7.56377211869395
1.7,-3.87363340450253,11.3026851498914,-7.42905174538896
1.75,-4.40988559727032,11.4342028860074,-7.02431728873709
1.8,-5.00567284541884,11.5147344775469,-6.50906163212799
1.85,-5.71580078404153,11.4973440811379,-5.78154329709635
1.9,-6.49596847975974,11.5440012422806,-5.04803276252087
1.95,-7.32975418161605,11.6396891607581,-4.30993497914207
2,-8.24721984154336,11.9932809382268,-3.74606109668341
2.05,-9.16520538038864,12.4560585925065,-3.29085321211789
2.1,-9.95461989468213,13.2145913549058,-3.25997146022374
2.15,-10.4744740694738,14.3533647040839,-3.87889063461023
2.2,-10.9751424072861,15.4045207637102,-4.42937835642416
2.25,-11.4592021101014,16.3798290204409,-4.92062691033945
2.3,-11.9196799858368,17.091796219746,-5.17211623390923
2.35,-12.3820474573979,17.751736165441,-5.36968870804318
2.4,-12.8610304059199,18.112969128324,-5.25193872240417
2.45,-13.3496976393761,18.4605670704044,-5.11086943102835
2.5,-14.0067005315419,18.5711562685339,-4.56445573699207
2.55,-14.6637034237077,18.6817454666634,-4.01804204295579
2.6,-15.47683605269,18.8757472738723,-3.39891122118237
2.65,-16.349657769407,19.108572112263,-2.75891434285588
2.7,-17.254026290707,19.3979164818059,-2.1438901910989
2.75,-18.1529807251142,19.7274537681079,-1.57447304299358
2.8,-19.0508041703834,20.0653872536554,-1.01458308327198
2.85,-19.8805208674675,20.4693073485302,-0.588786481062694
2.9,-20.70867701713,20.8747394115402,-0.166062394410149
2.95,-21.412175288638,21.1073241111226,0.30485117751547
3,-21.9698065291112,21.1376533889166,0.83215314019465
3.05,-22.5274377695843,21.1679826667106,1.35945510287383
3.1,-22.8705099629741,20.7444211076766,2.12608885529755
3.15,-23.1712457926673,20.2312987130233,2.93994707964403
3.2,-23.5177897562829,19.5633654367766,3.95442431950634
3.25,-23.9042443994538,18.7605520211777,5.14369237827613
3.3,-24.3823509919384,18.0222564462619,6.36009454567658
3.35,-24.9483745013197,17.3458494583337,7.60252504298606
3.4,-25.5007464612747,16.7725376145356,8.72820884673918
3.45,-26.0209387924141,16.2303509297691,9.79058786264498
3.5,-26.7634786458715,16.0705347898958,10.6929438559757
3.55,-27.7026743888643,16.2326879964414,11.469986392423
3.6,-28.5981014811017,16.4190944698855,12.1790070112161
3.65,-29.3428831547358,16.4768860310171,12.8659971237186
3.7,-29.9169676304987,16.3889432887775,13.5280243417211
3.75,-30.4029316070703,16.204712071883,14.1982195351873
3.8,-30.5180551495454,15.6152668574821,14.9027882920633
3.85,-30.6331786920205,15.0258216430812,15.6073570489393
3.9,-30.5553479351755,13.8965180382779,16.6588298968976
3.95,-30.4727724004784,12.7539392271532,17.7188331733252
4,-30.4254864670655,11.4454057849638,18.9800806821017
4.05,-30.3917073943212,10.0733543092031,20.318353085118
4.1,-30.487418232253,8.98120079054028,21.5062174417127
4.15,-30.6514193402291,8.08261124070835,22.5688080995208
4.2,-30.8483340628345,7.31113721861286,23.5371968442216
4.25,-31.0658166926975,6.6689053492023,24.3969113434952
4.3,-31.2248483535156,6.09006465523186,25.1347836982837
4.35,-31.3275089271038,5.51794903885359,25.8095598882502
4.4,-31.0365689924035,4.83050544649754,26.206063545906
4.45,-30.7456290577032,4.14306185414149,26.6025672035618
4.5,-30.155040397666,3.27250122920102,26.8825391684651
4.55,-29.3438769814781,2.26714612194146,27.0767308595367
4.6,-28.4444315041994,1.15683174623469,27.2875997579647
4.65,-27.2391517438559,-0.317091523735635,27.5562432675916
4.7,-25.9277387136425,-2.01268281274564,27.9404215263882
4.75,-24.6078805072999,-3.79863008904373,28.4065105963436
4.8,-23.4693777040756,-5.4665202164524,28.935897920528
4.85,-22.6521204747857,-6.76582631828971,29.4179467930754
4.9,-22.4368624394056,-7.78506975840539,30.2219321978109
4.95,-22.4086077932148,-8.66330605959551,31.0719138528103
5,-22.3398568775308,-9.46890354996546,31.8087604274962
5.05,-22.1887235086185,-10.1945558683578,32.3832793769763
5.1,-21.9156521390745,-10.8557762404946,32.7714283795691
5.15,-21.4871077819923,-11.4534866678463,32.9405944498386
5.2,-20.8916164580533,-12.052634496436,32.9442509544893
5.25,-20.0648207487362,-12.6537738389547,32.7185945876908
5.3,-18.9952866670283,-13.3887784970373,32.3840651640655
5.35,-17.7115286602888,-14.2419233281928,31.9534519884816
5.4,-16.0934328034622,-15.4139053462782,31.5073381497403
5.44999999999999,-14.3347059622009,-16.7620052634342,31.0967112256351
5.49999999999999,-12.5154923795399,-18.2500246693103,30.7655170488503
5.54999999999999,-11.0554144766014,-19.5595008758005,30.6149153524019
5.59999999999999,-9.88534787248194,-20.6803323152992,30.5656801877811
5.64999999999999,-8.95961525369712,-21.6177890477298,30.5774043014268
5.69999999999999,-8.2260787473718,-22.3559931056872,30.5820718530589
5.74999999999999,-7.59140611132486,-22.9044194425383,30.4958255538631
5.79999999999999,-7.00246216683614,-23.2973442505493,30.2998064173854
5.84999999999999,-6.38228328218498,-23.412686118837,29.794969401022
5.89999999999999,-5.67766975323088,-23.4623058713928,29.1399756246236
5.94999999999999,-4.77377230573364,-23.3568072970324,28.1305796027661
5.99999999999999,-3.86987485823639,-23.2513087226721,27.1211835809085
6.04999999999999,-2.77133122117692,-23.1516739762847,25.9230051974616
6.09999999999999,-1.32600186338192,-23.1259918089481,24.45199367233
6.14999999999999,0.392171130422987,-23.2975323644599,22.9053612340368
6.19999999999999,2.21993565394553,-23.6584572496595,21.4385215957139
6.24999999999999,3.8236359628016,-24.0937413045432,20.2701053417416
6.29999999999999,4.98731461480497,-24.9617034704533,19.9743888556484
6.34999999999999,5.9448191570736,-25.7724622766634,19.8276431195898
