"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.1,2.85433158221951e-06,0.655196604255999,-0.655199458587582
0.2,-2.05143461224799e-06,1.31239521225085,-1.31239316081624
0.3,-6.95720080671548e-06,1.9695938202457,-1.96958686304489
0.4,-1.1862967001183e-05,2.62679242824054,-2.62678056527355
0.5,-1.67687331956505e-05,3.28399103623539,-3.2839742675022
0.6,0.936938688279103,4.37699155122167,-5.31393023950078
0.7,1.71185521344841,5.64483179285572,-7.35668700630413
0.8,1.83937061922754,6.66984773929524,-8.50921835852278
0.9,0.960112418655418,7.70611811782188,-8.6662305364773
1,-0.54212065828394,9.56313838440842,-9.02101772612449
1.1,-1.64320447644715,12.1490902635256,-10.5058857870785
1.2,-2.70669384701817,14.3093547575303,-11.6026609105122
1.3,-4.50939711444837,15.8839245763757,-11.3745274619273
1.4,-7.131793654848,17.1656224105508,-10.0338287557028
1.5,-9.77930093825172,18.661224377835,-8.88192343958336
1.6,-11.5310194092636,20.5118546926814,-8.98083528341785
1.7,-12.7636160755555,22.8269481494234,-10.0633320738679
1.8,-14.2265938975691,24.2420353918575,-10.0154414942884
1.9,-16.4338763090767,24.6863784223595,-8.25250211328266
2,-19.1466019016827,25.25828350392,-6.11168160223731
2.1,-21.5801432439341,26.3804912068859,-4.80034796295177
2.2,-24.0995474628477,27.8299854111823,-3.73043794833464
2.3,-26.0361351981941,27.8536713753543,-1.81753617716018
2.4,-27.9849303856603,26.9760654629605,1.00886492269989
2.5,-30.4955003945323,24.9579888790837,5.53751151544862
2.6,-33.2167073195329,23.8194164042718,9.39729091526114
2.7,-36.6774297592975,24.320853398786,12.3565763605115
2.8,-38.2688644430947,23.5844864756237,14.6843779674711
2.9,-38.2356423179167,21.271968473294,16.9636738446227
3,-37.6515116949799,17.2142131137983,20.4372985811815
3.1,-38.6146156000392,13.1592061444892,25.45540945555
3.2,-40.3868984531793,10.8416119946132,29.5452864585662
3.3,-40.9495475995194,9.06842192704561,31.8811256724738
3.4,-39.5288972376627,6.64943913722292,32.8794581004398
3.5,-36.5168534277634,2.86314800886599,33.6537054188973
3.6,-32.7546060114029,-2.86389001991208,35.6184960313151
3.7,-30.7572319342061,-7.43833786428428,38.1955697984903
3.8,-30.2365004598869,-9.99233332287001,40.228833782757
3.9,-29.3171802641057,-11.6180957462743,40.93527601038
4,-27.7260300027286,-13.1502879205385,40.8763179232671
4.1,-24.3066128814539,-16.0729683774816,40.3795812589356
4.2,-18.7573949485162,-20.7491395564244,39.5065345049406
4.3,-14.1999026615873,-24.0035841804324,38.2034868420197
4.4,-11.0806360626251,-25.5235774444818,36.6042135071068
4.5,-8.10082845171114,-25.7544109062572,33.8552393579684
4.6,-3.49793700813714,-25.8728009228759,29.3707379310131
4.7,4.02260180626721,-28.135254954736,24.1126531484688
4.8,7.92776894700519,-30.5325066543024,22.6047377072972
4.9,9.45261937601929,-31.1636728895423,21.7110535135231
5,9.93533970765919,-30.0598995502813,20.1245598426221
5.1,10.2288834080286,-27.5843543718541,17.3554709638254
5.2,11.2946731357334,-24.5713889450685,13.276715809335
5.3,13.1790923455352,-23.3130296844171,10.1339373388819
5.4,14.4419923009229,-23.0383892945221,8.59639699359922
5.5,14.594418002787,-21.5999598883575,7.00554188557045
5.6,14.0434976021341,-18.8423396291437,4.79884202700963
5.7,13.4129016054706,-15.0057328003148,1.59283119484423
5.8,15.794067355315,-13.9295427393789,-1.86452461593608
5.9,18.1675081471183,-13.9410431762346,-4.22646497088376
6,18.286595921011,-12.9172032376213,-5.36939268338968
6.1,16.7393474239847,-10.5988170270942,-6.14053039689049
6.2,15.2621794744183,-7.3840182401084,-7.8781612343099
6.3,16.252415447432,-5.10339163619338,-11.1490238112386
6.4,17.7271228295475,-4.04698651442246,-13.6801363151251
6.5,17.5709060055483,-2.99241740164341,-14.5784886039049
6.6,15.9297022326697,-1.29103491153731,-14.6386673211324
6.7,13.2569807418079,1.5738688276514,-14.8308495694593
6.8,12.3033862686079,4.4117127905901,-16.7150990591979
6.9,13.1192166230217,6.23382235081198,-19.3530389738337
7.00000000000001,13.2676955836911,7.55279085959605,-20.820486443287
7.10000000000001,12.3940672028233,8.74303599697643,-21.1371031997998
7.20000000000001,10.4014964118002,10.6872125071795,-21.0887089189796
7.30000000000001,7.75667064849402,13.7150506678937,-21.4717213163877
7.40000000000001,6.03124830338177,16.3278485287715,-22.3590968321533
7.50000000000001,4.33770785046371,18.0499931457599,-22.3877009962237
7.60000000000001,1.31861026814559,19.194011013338,-20.5126212814836
7.70000000000001,-3.35321482395201,20.6672318314708,-17.3140170075187
7.80000000000001,-7.65876122850303,22.9130567864022,-15.2542955578991
7.90000000000001,-9.68992751703843,25.3725685634497,-15.6826410464113
8.00000000000001,-10.7683778827736,26.7437404280609,-15.9753625452873
8.10000000000001,-11.6921176530461,26.6914000701734,-14.9992824171273
8.20000000000001,-13.3373176079829,25.5291300284776,-12.1918124204947
8.3,-15.7291287286903,24.7615020621467,-9.03237333345649
8.4,-18.0185475197421,25.3695264537073,-7.35097893396525
8.5,-19.9159702001829,25.9766652975037,-6.06069509732083
8.6,-20.9907278460723,25.3512538389793,-4.3605259929071
8.7,-21.982223250029,23.3332436656587,-1.35102041562969
8.8,-24.0851948507973,20.7824713938198,3.30272345697752
8.9,-27.1763083417623,20.3779523944782,6.79835594728406
9,-29.9595682057477,20.6234619750356,9.33610623071211
9.1,-30.6226652339288,19.5038712293683,11.1187940045606
9.2,-29.7512992531997,16.7214972217287,13.029802031471
9.3,-29.0203336685498,12.6025518053968,16.417781863153
9.4,-30.6406187003359,9.63868435565854,21.0019343446773
9.5,-32.0641783109285,7.91498984118459,24.1491884697439
9.6,-32.0276274604279,6.41163447188216,25.6159929885457
9.7,-30.2121462898395,4.05526759262959,26.1568786972099
9.8,-26.889768522929,-0.113917446097016,27.0036859690261
9.9,-24.0251724443453,-4.96702686028738,28.9921993046327
9.99999999999999,-23.9745959273831,-7.68114901860881,31.6557449459919
10.1,-23.7267402440441,-9.45205341116335,33.1787936552075
10.2,-22.8425870960358,-10.7432486902672,33.585835786303
10.3,-20.7538632457678,-12.6811109515625,33.4349741973303
10.4,-16.5526001637492,-16.5211293915655,33.0737295553146
10.5,-12.4192060943923,-20.1919855233185,32.6111916177108
10.6,-9.80007392742237,-22.2819927988716,32.082066726294
