"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.05,8.94868986861953e-06,0.620377841924898,-0.620386790614766
0.1,6.57559151632861e-06,1.24396047391409,-1.2439670495056
0.15,4.20249316403768e-06,1.86754310590327,-1.86754730839644
0.2,1.82939481174675e-06,2.49112573789246,-2.49112756728727
0.25,-5.43703540544172e-07,3.11470836988165,-3.11470782617811
0.3,-2.9168018928351e-06,3.73829100187084,-3.73828808506894
0.35,0.0375576179547125,4.40206827105534,-4.43962588901006
0.4,0.75397089084672,5.64722638056892,-6.40119727141563
0.45,1.2782236507905,6.887176414829,-8.1654000656195
0.5,1.47950215421274,7.98243961612819,-9.46194177034093
0.55,1.15963144973163,9.0526628521648,-10.2122943018964
0.6,0.248981637071453,10.3561401092983,-10.6051217463697
0.65,-0.95898326646841,12.2004149013823,-11.2414316349139
0.7,-2.0353807811423,14.4969282150532,-12.4615474339109
0.75,-2.83245679336898,16.8365260519742,-14.0040692586051
0.8,-3.74947225545007,18.8992811793203,-15.1498089238702
0.85,-5.16502024336812,20.6206020502686,-15.4555818069005
0.9,-7.18428841535816,22.2423172360057,-15.0580288206475
0.95,-9.65425680012481,24.1456955908196,-14.4914387906948
1,-11.9245065459254,26.1600212917917,-14.2355147458662
1.05,-13.8341772276085,28.0485398611137,-14.2143626335053
1.1,-15.4579019211037,30.3109429400981,-14.8530410189944
1.15,-17.1633005220148,32.3321397520849,-15.16883923007
1.2,-19.1641315712437,33.6899796182838,-14.5258480470401
1.25,-21.8396752873045,34.6818704788928,-12.8421951915883
1.3,-24.9287638767279,35.5536681026,-10.6249042258721
1.35,-27.8993950455118,36.4928800787693,-8.59348503325752
1.4,-30.515678274322,37.7130517822156,-7.19737350789352
1.45,-33.0301174799651,38.989817109091,-5.95969962912587
1.5,-35.4222900231542,40.0891202841434,-4.66683026098915
1.55,-37.4477475612211,39.7560103741,-2.30826281287892
1.6,-39.4761040352387,39.3726720114211,0.103432023817519
1.65,-41.8195370098819,37.6350711303826,4.18446587949927
1.7,-44.6633705766101,35.8945843736872,8.76878620292294
1.75,-47.2072879445279,35.3860717053845,11.8212162391434
1.8,-49.6189989721353,35.4323381564699,14.1866608156655
1.85,-51.0334776494751,34.8143567470489,16.2191209024262
1.9,-51.5629529628711,33.2818402256945,18.2811127371767
1.95,-51.4054471118658,30.6518475347315,20.7535995771343
2,-50.9755092778633,26.7786466950252,24.1968625828381
2.05,-51.2454970495145,22.1388119731205,29.1066850763941
2.1,-52.5359848644825,18.5513980143815,33.9845868501009
2.15,-53.4330736307302,16.0867701010236,37.3463035297067
2.2,-53.3384691611648,14.0896281142934,39.2488410468715
2.25,-52.4163803916175,12.0830127158237,40.3333676757938
2.3,-50.5268318344468,9.67586854371816,40.8509632907287
2.35,-47.7030054648965,6.25251825356572,41.4504872113309
2.4,-44.1733851053958,1.08823111237639,43.0851539930194
2.45,-41.1808277142016,-4.53188117252415,45.7127088867257
2.5,-39.4200109223254,-8.62268125421258,48.042692176538
2.55,-38.1638878076697,-11.0059886414828,49.1698764491526
2.6,-36.6667039163698,-12.5882804748177,49.2549843911875
2.65,-34.7264208125136,-13.9292197709066,48.6556405834202
2.7,-32.0961859397983,-15.5187464289946,47.6149323687929
2.75,-27.8610494469399,-18.2280496249881,46.089099071928
2.8,-22.5598223363619,-22.2284371127954,44.7882594491573
2.85,-17.8543980037945,-25.7926006492767,43.6469986530712
2.9,-14.4747523811884,-27.9355765310666,42.4103289122549
2.95,-12.0232912216338,-28.9522943236714,40.9755855453051
3,-9.84123184529275,-29.1155946245789,38.9568264698716
3.05,-7.26878216790133,-28.8444192811179,36.1132014490193
3.1,-3.68796672715212,-28.7823949047391,32.4703616318912
3.15,1.58660929044434,-30.3161585199308,28.7295492294865
3.2,5.56375552162536,-31.9655582290781,26.4018027074527
3.25,7.2153769002525,-32.4935151129481,25.2781382126956
3.3,7.8581818281588,-31.9780527226475,24.1198708944887
3.35,8.24092132467775,-30.6743837614835,22.4334624368057
3.4,8.61573831865103,-28.8332766547074,20.2175383360564
3.45,9.48237138357065,-26.6758467058498,17.1934753222792
3.5,11.2934329834121,-24.8915143860428,13.5980814026307
3.55,13.511770469495,-24.1473936304916,10.6356231609967
3.6,14.9662716030692,-23.9411384858409,8.97486688277161
