"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.05,1.23205917324448e-06,0.194052817325765,-0.194054049384938
0.1,-3.47708835481065e-06,0.389203836372266,-0.389200359283911
0.15,-8.18623588286578e-06,0.584354855418766,-0.584346669182883
0.2,-1.28953834109209e-05,0.779505874465266,-0.779492979081855
0.25,-1.7604530938976e-05,0.974656893511766,-0.974639288980827
0.3,-2.23136784670312e-05,1.16980791255827,-1.1697855988798
0.35,-2.70228259950863e-05,1.36495893160477,-1.36493190877877
0.4,-3.17319735231414e-05,1.56010995065127,-1.56007821867774
0.45,-3.64411210511966e-05,1.75526096969777,-1.75522452857672
0.5,-4.11502685792517e-05,1.95041198874427,-1.95037083847569
0.55,-4.58594161073068e-05,2.14556300779077,-2.14551714837466
0.6,-5.05685636353619e-05,2.34071402683727,-2.34066345827363
0.65,-5.52777111634171e-05,2.53586504588377,-2.5358097681726
0.7,0.03421503430004,2.77677163067653,-2.81098666497656
0.75,0.354866778069597,3.13520499935856,-3.49007177742815
0.8,0.654158547364998,3.54870493493847,-4.20286348230347
0.85,0.935173316998706,3.97733645831566,-4.91250977531436
0.9,1.16670300724919,4.39498888131857,-5.56169188856776
0.95,1.34359145846893,4.76161950171433,-6.10521096018326
1,1.41306179229282,5.06123063212495,-6.47429242441777
1.05,1.35024220945232,5.31244273209321,-6.66268494154554
1.1,1.11814683752747,5.516378549155,-6.63452538668247
1.15,0.704138286181174,5.74069100601342,-6.4448292921946
1.2,0.188512397701709,5.97638592500262,-6.16489832270433
1.25,-0.330212448912687,6.23999270879938,-5.9097802598867
1.3,-0.847568830939652,6.81173565438777,-5.96416682344813
1.35,-1.36492521296662,7.38347859997616,-6.01855338700956
1.4,-1.70954269501849,8.13234652969405,-6.42280383467557
1.45,-2.03456153379719,8.87879900897602,-6.84423747517883
1.5,-2.32730636103161,9.54685831519705,-7.21955195416544
1.55,-2.63867306665367,10.1204404632656,-7.48176739661191
1.6,-2.96029797823616,10.6419781222278,-7.68168014399159
1.65,-3.39188145941395,10.9727912137802,-7.58090975436627
1.7,-3.85029658901805,11.2657347387885,-7.41543814977045
1.75,-4.41392558410485,11.4101818532534,-6.99625626914858
1.8,-5.03291690928748,11.4898728782456,-6.45695596895807
1.85,-5.73385327068342,11.4737146120736,-5.73986134139017
1.9,-6.47871783273891,11.5001209474381,-5.02140311469921
1.95,-7.24989664137857,11.5531333565396,-4.303236715161
2,-8.10792040935659,11.8624146936158,-3.75449428425917
2.05,-8.97716831096773,12.2912882133205,-3.31411990235271
2.1,-9.72075967007378,13.0118848381949,-3.29112516812116
2.15,-10.1827001355616,14.1063333721599,-3.92363323659835
2.2,-10.6476456920711,15.1316412583559,-4.48399556628477
2.25,-11.1154009621676,16.0923037091766,-4.97690274700893
2.3,-11.568653894222,16.8000226057616,-5.2313687115395
2.35,-12.0231421518395,17.45992211735,-5.43677996551043
2.4,-12.4959543685314,17.8095376442117,-5.31358327568027
2.45,-12.9707698322899,18.1563803985256,-5.18561056623571
2.5,-13.6224433942186,18.2584269479094,-4.63598355369086
2.55,-14.2741169561473,18.3604734972933,-4.08635654114601
2.6,-15.035094484817,18.528670552549,-3.49357606773195
2.65,-15.8486968063699,18.7364149333557,-2.88771812698575
2.7,-16.6954529329937,19.0206826925707,-2.32522975957694
2.75,-17.5787682751366,19.3717629011409,-1.7929946260044
2.8,-18.4708636138421,19.7401540922804,-1.26929047843826
2.85,-19.3392461416284,20.1769285688752,-0.837682427246762
2.9,-20.2076286694147,20.61370304547,-0.406074376055267
2.95,-21.0195576515431,20.9681664484274,0.0513912031158011
3,-21.551475899639,20.94421940331,0.607256496329035
3.05,-22.0833941477349,20.9202723581926,1.16312178954227
3.1,-22.4673642815961,20.5678185750097,1.89954570658646
3.15,-22.7597292359184,20.0119629514183,2.74776628450006
3.2,-23.0940143716208,19.3755873183585,3.71842705326231
3.25,-23.514811254191,18.5730404892877,4.94177076490335
3.3,-23.9931440607652,17.8242366552436,6.16890740552165
3.35,-24.5955568650649,17.1913331185548,7.40422374651008
3.4,-25.197791168489,16.6470175130962,8.5507736553928
3.45,-25.7725506769689,16.1375488852009,9.63500179176805
3.5,-26.6027363092206,16.0230639355802,10.5796723736404
3.55,-27.6322213259019,16.2272712335822,11.4049500923197
3.6,-28.5206795591823,16.4062774981815,12.1144020610008
3.65,-29.2346382008767,16.445293356382,12.7893448444947
3.7,-29.7735379574225,16.3438701209839,13.4296678364386
3.75,-30.2042683360426,16.1270237060905,14.0772446299522
3.8,-30.2736829453419,15.5246318096886,14.7490511356532
3.85,-30.3374666225352,14.9044268781387,15.4330397443965
3.9,-30.2392939667806,13.7718851261417,16.4674088406389
3.95,-30.1411213110261,12.6393433741446,17.5017779368814
4,-30.1486292745835,11.3436361041277,18.8049931704557
4.05,-30.1841618558128,10.0046602453243,20.1795016104885
4.1,-30.4395644527481,8.9765955511382,21.4629689016099
4.15,-30.7236751564596,8.11958345654789,22.6040916999117
4.2,-30.9869128007608,7.36862824051794,23.6182845602428
4.25,-31.2013756701943,6.72251389214228,24.478861778052
4.3,-31.3393044683166,6.13480647551071,25.2044979928059
4.35,-31.4117801807413,5.55020245332563,25.8615777274158
4.4,-31.1334318465119,4.86779033450419,26.2656415120078
4.45,-30.8550835122825,4.18537821568275,26.6697052965998
4.5,-30.220482020012,3.29159850189201,26.92888351812
4.55,-29.396402745156,2.28540023881614,27.1110025063398
4.6,-28.4696690002138,1.1578704080749,27.3117985921389
4.65,-27.2495462450872,-0.316428038895117,27.5659742839823
4.7,-25.9519796561675,-2.01007674484672,27.9620564010142
4.75,-24.6634317733276,-3.78335827218127,28.4467900455089
4.8,-23.5341195810935,-5.45545919018008,28.9895787712736
4.85,-22.6465976145335,-6.78715969163828,29.4337573061718
4.9,-22.5411637867233,-7.76025816911973,30.301421955843
4.95,-22.6010223568229,-8.59920276629718,31.20022512312
5,-22.5672831333981,-9.38664988377094,31.953933017169
5.05,-22.4437583083226,-10.101336320336,32.5450946286586
5.1,-22.215679781143,-10.7471462134036,32.9628259945467
5.15,-21.8417671279167,-11.3121273120272,33.153894439944
5.2,-21.3358987652156,-11.8791464314451,33.2150451966606
5.25,-20.5888082005785,-12.4498911635364,33.0386993641149
5.3,-19.6287650150351,-13.1443939205278,32.7731589355629
5.35,-18.4481389843833,-13.9670890290446,32.4152280134279
5.4,-16.8954914015222,-15.1205641126031,32.0160555141252
