"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.1,-1.33044132087998e-06,0.95477919064219,-0.954777860200868
0.2,-1.16657930235603e-05,1.9125157589564,-1.91250409316337
0.3,-2.20011447262407e-05,2.87025232727061,-2.87023032612588
0.4,-3.2336496428921e-05,3.82798889558481,-3.82795655908838
0.5,0.857544803689949,5.65826630844421,-6.51581111213416
0.6,1.4321857300102,7.40223814332598,-8.83442387333617
0.7,0.456356204314735,9.087920766429,-9.54427697074373
0.8,-1.39178468995416,11.7014857491307,-10.3097010591766
0.9,-2.62585055383564,15.2642530062342,-12.6384024523986
1,-4.09639993646036,18.0526073257233,-13.9562073892629
1.1,-6.76339216075569,20.105904661687,-13.3425125009313
1.2,-10.5181909427927,22.8014521543289,-12.2832612115362
1.3,-13.8350440346245,26.304870689548,-12.4698266549235
1.4,-16.6594714138753,29.5726913214707,-12.9132199075954
1.5,-20.3204183038603,31.3137622093855,-10.9933439055252
1.6,-25.2611831648809,32.8799123300008,-7.61872916511994
1.7,-29.6165947129524,34.8877318344034,-5.271137121451
1.8,-33.1117975713988,36.208417056572,-3.09661948517307
1.9,-35.8043789241711,35.6038544892485,0.20052443492266
2,-39.1058464887269,32.7116728953642,6.39417359336271
2.1,-42.6931715801641,31.0477821474382,11.6453894327259
2.2,-45.8546550974085,30.7945434271054,15.0601116703032
2.3,-47.0008841555196,28.5319209399289,18.4689632155906
2.4,-47.0053664874751,23.3738863416779,23.6314801457973
2.5,-47.1605465295011,16.6798001237645,30.4807464057366
2.6,-47.7785746538442,12.8838889396828,34.8946857141614
2.7,-47.1614976683659,10.116331916733,37.0451657516329
2.8,-43.6961051639206,5.62408274590103,38.0720224180196
2.9,-38.1399407810393,-2.48468038750467,40.624621168544
3,-35.1907083300117,-9.0523235902512,44.2430319202629
3.1,-33.2059924266074,-12.1758723970139,45.3818648236212
3.2,-29.6500158821142,-14.506651394584,44.1566672766982
3.3,-23.1428484151567,-18.7713993243512,41.9142477395078
3.4,-15.5600322332854,-24.9316877268667,40.4917199601522
3.5,-11.620219813758,-27.7636997091919,39.3839195229499
3.6,-8.73071822167413,-28.0224127697239,36.7531309913981
3.7,-4.38605550843426,-27.512962270045,31.8990177784792
3.8,2.69542849161744,-29.5060878309826,26.8106593393651
3.9,6.61347566751104,-31.2944101510922,24.6809344835812
