"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.05,1.15724075419583e-06,0.333011271477466,-0.33301242871822
0.1,-4.27852354257967e-06,0.668181575145368,-0.668177296621826
0.15,-9.71428783935518e-06,1.00335187881327,-1.00334216452543
0.2,-1.51500521361307e-05,1.33852218248117,-1.33850703242904
0.25,-2.05858164329062e-05,1.67369248614907,-1.67367190033264
0.3,-2.60215807296817e-05,2.00886278981698,-2.00883676823625
0.35,-3.14573450264572e-05,2.34403309348488,-2.34400163613985
0.4,-3.68931093232327e-05,2.67920339715278,-2.67916650404346
0.45,-4.23288736200082e-05,3.01437370082068,-3.01433137194707
0.5,-4.77646379167837e-05,3.34954400448858,-3.34949623985067
0.55,0.200275628332011,3.89855908938148,-4.09883471771349
0.6,0.599829118764578,4.61617631845271,-5.21600543721729
0.65,0.999982362831631,5.31375221179418,-6.31373457462581
0.7,1.29243620416113,5.94833207328302,-7.24076827744416
0.75,1.40493699857474,6.51287050877559,-7.91780750735033
0.8,1.23219145305013,7.02887205453411,-8.26106350758424
0.85,0.798931826733286,7.5415844861731,-8.34051631290639
0.9,0.0814747316920574,8.1347674242648,-8.21624215595686
0.95,-0.638281747909337,8.89919618253072,-8.26091443462137
1,-1.35535804757375,9.9245294293415,-8.56917138176775
1.05,-1.85573529728129,11.2093027534358,-9.35356745615446
1.1,-2.29109126432723,12.4535994006613,-10.1625081363341
1.15,-2.71244856841192,13.5869985279587,-10.8745499595468
1.2,-3.18098177675784,14.5699353974466,-11.3889536206887
1.25,-3.77714331509926,15.3293940037812,-11.5522506886821
1.3,-4.54214739955974,15.9252993510067,-11.383151951447
1.35,-5.48551930930539,16.4436842311469,-10.9581649218416
1.4,-6.64053928397704,16.9167208892868,-10.2761816053098
1.45,-8.03183248945911,17.657079479313,-9.62524698985387
1.5,-9.45992364288633,18.5212788879337,-9.06135524504735
1.55,-10.8675761662189,19.4886485091215,-8.62107234290267
1.6,-11.9653607333477,20.9152456493659,-8.94988491601818
1.65,-12.9560423280002,22.4579446838862,-9.50190235588589
1.7,-13.8976647495822,23.7869583717497,-9.88929362216746
1.75,-14.8516829667993,24.7912266784037,-9.93954371160446
1.8,-15.8501675501007,25.5790751623981,-9.72890761229736
1.85,-17.0737181435156,26.0010288687087,-8.9273107251931
1.9,-18.4995965093618,26.4354019721758,-7.93580546281403
1.95,-20.1707749178901,26.884832220868,-6.71405730297787
2,-21.8404270961613,27.4920229780847,-5.65159588192344
2.05,-23.4264788575723,28.1713220451523,-4.74484318758007
2.1,-24.9067809909311,28.8353755231514,-3.92859453222025
2.15,-26.3089667023866,29.4604755793627,-3.15150887697597
2.2,-27.4989721191343,29.9080335053813,-2.40906138624693
2.25,-28.688977535882,30.3555914313999,-1.66661389551788
2.3,-29.527255416714,30.0278315642519,-0.500576147537822
2.35,-30.3496526228475,29.665065709787,0.684586913060603
2.4,-31.2473942791886,28.8351645831478,2.41222969604083
2.45,-32.2473244827566,27.7651190330607,4.48220544969585
2.5,-33.3918785815537,26.5346548152285,6.85722376632515
2.55,-34.5512705944662,25.6424891111927,8.90878148327343
2.6,-35.6089586944756,25.0501384317405,10.5588202627351
2.65,-36.9639162917364,25.0531955823909,11.9107207093455
2.7,-38.1982191920785,25.0430525075174,13.1551666845611
2.75,-39.1625692726069,24.8395430644495,14.3230262081573
2.8,-39.8185051195608,24.3448963439257,15.4736087756351
2.85,-40.280319937209,23.6663812998023,16.6139386374067
2.9,-40.4248776481166,22.33035986437,18.0945177837466
