"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.05,3.32738276930763e-07,0.195763597833614,-0.195763930571891
0.1,-4.78536447006113e-06,0.392681662101188,-0.392676876736717
0.15,-9.90346721705303e-06,0.589599726368761,-0.589589822901543
0.2,-1.50215699640449e-05,0.786517790636335,-0.786502769066369
0.25,-2.01396727110368e-05,0.983435854903908,-0.983415715231196
0.3,-2.52577754580287e-05,1.18035391917148,-1.18032866139602
0.35,-3.03758782050206e-05,1.37727198343905,-1.37724160756085
0.4,-3.54939809520125e-05,1.57419004770663,-1.57415455372567
0.45,-4.06120836990044e-05,1.7711081119742,-1.7710674998905
0.5,-4.57301864459963e-05,1.96802617624178,-1.96798044605533
0.55,-5.08482891929882e-05,2.16494424050935,-2.16489339222015
0.6,-5.59663919399801e-05,2.36186230477692,-2.36180633838498
0.65,-6.1084494686972e-05,2.5587803690445,-2.55871928454981
0.7,0.0197915791089646,2.80413890443917,-2.82393048354814
0.75,0.249561043189922,3.20312738272241,-3.45268842591234
0.8,0.528110317083875,3.6297014963772,-4.15781181346107
0.85,0.82137677802292,4.05669123017584,-4.87806800819876
0.9,1.07559829818979,4.46727418734183,-5.54287248553161
0.95,1.25993294941902,4.83066345799246,-6.09059640741148
1,1.32218773917659,5.13284507096324,-6.45503281013982
1.05,1.24393744328624,5.39106449249059,-6.63500193577684
1.1,0.975590352604444,5.6046745431127,-6.58026489571714
1.15,0.545816313025205,5.83482578092413,-6.38064209394933
1.2,0.0133544499326743,6.07549929226175,-6.08885374219442
1.25,-0.521766692686273,6.32222341862293,-5.80045672593665
1.3,-1.00456742694369,6.88785679949302,-5.88328937254933
1.35,-1.48736816120111,7.45349018036311,-5.966122019162
1.4,-1.82802361274456,8.19520208093033,-6.36717846818578
1.45,-2.14928463700076,8.94005988676256,-6.79077524976181
1.5,-2.44329010596057,9.60775005933713,-7.16445995337656
1.55,-2.74987744913442,10.1807540734586,-7.43087662432422
