"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.01,1.17296583666554e-05,0.120364577333243,-0.12037630699161
0.02,1.21614288149443e-05,0.243834219232512,-0.243846380661327
0.03,1.25931992632333e-05,0.367303861131781,-0.367316454331045
0.04,1.30249697115223e-05,0.490773503031049,-0.490786528000762
0.05,1.34567401598113e-05,0.614243144930318,-0.614256601670479
0.06,1.38885106081003e-05,0.737712786829586,-0.737726675340196
0.07,1.43202810563892e-05,0.861182428728855,-0.861196749009913
0.08,1.47520515046782e-05,0.984652070628124,-0.98466682267963
0.09,1.51838219529672e-05,1.10812171252739,-1.10813689634935
0.1,1.56155924012562e-05,1.23159135442666,-1.23160697001906
0.11,1.60473628495452e-05,1.35506099632593,-1.35507704368878
0.12,1.64791332978342e-05,1.4785306382252,-1.4785471173585
0.13,1.69109037461231e-05,1.60200028012447,-1.60201719102822
0.14,1.73426741944121e-05,1.72546992202374,-1.72548726469793
0.15,1.77744446427011e-05,1.848939563923,-1.84895733836765
0.16,1.82062150909901e-05,1.97240920582227,-1.97242741203737
0.17,1.86379855392791e-05,2.09587884772154,-2.09589748570708
0.18,1.9069755987568e-05,2.21934848962081,-2.2193675593768
0.19,1.9501526435857e-05,2.34281813152008,-2.34283763304652
0.2,1.9933296884146e-05,2.46628777341935,-2.46630770671624
0.21,2.0365067332435e-05,2.58975741531862,-2.58977778038595
0.22,2.0796837780724e-05,2.71322705721788,-2.71324785405567
0.23,2.12286082290129e-05,2.83669669911715,-2.83671792772539
0.24,2.16603786773019e-05,2.96016634101642,-2.9601880013951
0.25,2.20921491255909e-05,3.08363598291569,-3.08365807506482
0.26,2.25239195738799e-05,3.20710562481496,-3.20712814873454
0.27,2.29556900221689e-05,3.33057526671423,-3.33059822240426
0.28,2.33874604704579e-05,3.4540449086135,-3.45406829607397
0.29,2.38192309187468e-05,3.57751455051277,-3.57753836974369
0.3,2.42510013670358e-05,3.70098419241203,-3.70100844341341
0.31,2.46827718153248e-05,3.8244538343113,-3.82447851708312
0.32,2.51145422636138e-05,3.94792347621057,-3.94794859075284
0.33,2.55463127119028e-05,4.07139311810984,-4.07141866442256
0.34,2.59780831601917e-05,4.19486276000911,-4.19488873809228
0.35,0.0452012139659309,4.35392751848746,-4.39912873245339
0.36,0.231234700154087,4.57680437903284,-4.80803907918693
0.37,0.417268186342242,4.79968123957822,-5.21694942592047
0.38,0.591819743083768,5.03134671146375,-5.62316645454752
0.39,0.759333988228973,5.26839875159001,-6.02773273981899
0.4,0.920844258728605,5.50638492726339,-6.42722918599199
0.41,1.06526629369853,5.747029796417,-6.81229609011553
0.42,1.20968832866845,5.98767466557061,-7.19736299423907
0.43,1.32648493561954,6.22443946260933,-7.55092439822887
0.440000000000001,1.42853668221701,6.45913330091187,-7.88766998312889
0.450000000000001,1.53058842881448,6.69382713921441,-8.2244155680289
0.460000000000001,1.60813806423021,6.91486388797126,-8.52300195220148
0.470000000000001,1.67877684777416,7.13204863711266,-8.81082548488683
0.480000000000001,1.74941563131812,7.34923338625406,-9.09864901757219
0.490000000000001,1.7915598336945,7.56052385100736,-9.35208368470187
0.500000000000001,1.80740134576237,7.76637343786394,-9.57377478362633
0.510000000000001,1.82324285783025,7.97222302472052,-9.79546588255079
0.520000000000001,1.83908436989812,8.1780726115771,-10.0171569814753
0.530000000000001,1.780241241725,8.38638605078316,-10.1666272925082
0.540000000000001,1.6957001728238,8.59554726714174,-10.2912474399656
0.550000000000001,1.61115910392261,8.80470848350031,-10.4158675874229
0.560000000000001,1.52661803502141,9.01386969985889,-10.5404877348803
0.570000000000001,1.39395795849318,9.25287808075828,-10.6468360392515
0.580000000000001,1.20746983953473,9.5252748152118,-10.7327446547465
0.590000000000001,1.02098172057627,9.79767154966532,-10.8186532702416
0.600000000000001,0.834493601617816,10.0700682841188,-10.9045618857367
0.610000000000001,0.648005482659361,10.3424650185724,-10.9904705012317
0.620000000000001,0.457707463162974,10.6215619239002,-11.0792693870632
0.630000000000001,0.184630695615368,11.046235269134,-11.2308659647494
0.640000000000001,-0.0884460719322382,11.4709086143678,-11.3824625424355
0.650000000000001,-0.361522839479844,11.8955819596016,-11.5340591201217
0.660000000000001,-0.634599607027451,12.3202553048353,-11.6856556978078
0.670000000000001,-0.863117792186845,12.8030118278574,-11.9398940356705
0.680000000000001,-1.08755740800955,13.28685365532,-12.1992962473105
0.690000000000001,-1.31199702383225,13.7706954827827,-12.4586984589504
0.700000000000001,-1.53643663965496,14.2545373102453,-12.7181006705903
0.710000000000001,-1.73669315901052,14.7358930029604,-12.9991998439499
0.720000000000001,-1.90989740096217,15.2144675957884,-13.3045701948262
0.730000000000001,-2.08310164291383,15.6930421886164,-13.6099405457025
0.740000000000001,-2.25630588486548,16.1716167814444,-13.9153108965789
0.750000000000001,-2.43685328247105,16.6340616650716,-14.1972083826004
0.760000000000001,-2.63023102896643,17.0683238699851,-14.4380928410186
0.770000000000001,-2.82360877546181,17.5025860748986,-14.6789772994367
0.780000000000001,-3.01698652195718,17.9368482798121,-14.9198617578548
0.790000000000001,-3.22737394062093,18.3610076848814,-15.1336337442604
0.800000000000001,-3.5131955575965,18.7403633689027,-15.2271678113062
0.810000000000001,-3.79901717457208,19.119719052924,-15.3207018783519
0.820000000000002,-4.08483879154766,19.4990747369453,-15.4142359453976
0.830000000000002,-4.37066040852323,19.8784304209666,-15.5077700124434
0.840000000000002,-4.75245471771492,20.2344190773744,-15.4819643596595
