"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.1,-5.22121947261423e-06,0.392845290940321,-0.392840069720849
0.2,-1.54568717479735e-05,0.786847459216855,-0.786832002345109
0.3,-2.56925240233328e-05,1.18084962749339,-1.18082393496937
0.4,-3.59281762986921e-05,1.57485179576992,-1.57481586759363
0.5,-4.61638285740514e-05,1.96885396404646,-1.96880780021789
0.6,-5.63994808494106e-05,2.36285613232299,-2.36279973284215
0.7,0.0159769510259747,2.80764606953144,-2.82362302055742
0.8,0.527020743548862,3.63263105557135,-4.15965179912021
0.9,1.07702791715984,4.46930963831471,-5.54633755547454
1,1.3224236264558,5.1353742303808,-6.4577978568366
1.1,0.972201595132575,5.60830328908078,-6.58050488421335
1.2,0.0085498372555996,6.07967927997224,-6.08822911722784
1.3,-1.00644666318485,6.89178400840451,-5.88533734521966
1.4,-1.82980814526173,8.19633025597356,-6.36652211071183
1.5,-2.44620956198385,9.60814986699736,-7.16194030501352
1.6,-3.06692251069975,10.6982709951971,-7.63134848449732
1.7,-3.8821585642824,11.3035506905816,-7.42139212629923
1.8,-5.01493016026179,11.5156080678697,-6.500677907608
1.9,-6.50459135409447,11.54594204336,-5.04135068926559
2,-8.25531904260187,11.9954200827994,-3.74010104019754
2.1,-9.96221777515148,13.2168003222052,-3.25458254705371
2.2,-10.9826253646907,15.4078284420491,-4.42520307735838
2.3,-11.9273982128165,17.0959150379015,-5.16851682508503
2.4,-12.8693133273017,18.1181828636361,-5.24886953633439
2.5,-14.0167475839504,18.5792478799292,-4.56250029597879
2.6,-15.4887355132064,18.8854913835558,-3.39675587034938
2.7,-17.2676888403777,19.4102306656719,-2.14254182529412
2.8,-19.0671508501235,20.0811530039595,-1.01400215383603
2.9,-20.7166511453943,20.9291887315551,-0.212537586160828
3,-21.9680968328256,21.1880601694935,0.78003666333211
3.1,-22.8800798668216,20.8127934326096,2.06728643421205
3.2,-23.5185271807487,19.6229206477063,3.89560653304245
3.3,-24.3805493970695,18.0664898737805,6.31405952328897
3.4,-25.5028775176624,16.8166674808791,8.68621003678333
3.5,-26.7697650097604,16.1145335466715,10.655231463089
3.6,-28.6070623250412,16.4615877640352,12.1454745610061
3.7,-29.9301052480584,16.4341523555763,13.4959528924822
3.8,-30.5243286696885,15.6570330799185,14.86729558977
3.9,-30.5547274288734,13.9305879256613,16.6241395032121
4,-30.4211137857102,11.4721098789799,18.9490039067303
4.1,-30.4848461864142,9.00512691398679,21.4797192724273
4.2,-30.838571732888,7.33382770360951,23.5047440292785
4.3,-31.222334851279,6.11091876303401,25.111416088245
4.4,-31.0483134503978,4.85982555704695,26.1884878933509
4.5,-30.1265174929752,3.27618676015201,26.8503307328232
4.6,-28.4181084334651,1.16517142215626,27.2529370113088
4.7,-25.9067846641878,-1.99035707508659,27.8971417392744
4.8,-23.439198101287,-5.44600163577159,28.8851997370586
4.9,-22.4101022452277,-7.7620723583535,30.1721746035811
5,-22.3131306407153,-9.44601529102765,31.7591459317429
