"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
0,0,0,0
0.05,9.72419017016156e-07,0.333033792436064,-0.33303476485508
0.1,-4.45482774064366e-06,0.668227060743411,-0.668222605915669
0.15,-9.88207449830348e-06,1.00342032905076,-1.00341044697626
0.2,-1.53093212559633e-05,1.3386135973581,-1.33859828803685
0.25,-2.07365680136231e-05,1.67380686566545,-1.67378612909743
0.3,-2.61638147712829e-05,2.0090001339728,-2.00897397015802
0.35,-3.15910615289428e-05,2.34419340228014,-2.34416181121861
0.4,-3.70183082866026e-05,2.67938667058749,-2.6793496522792
0.45,-4.24455550442624e-05,3.01457993889484,-3.01453749333979
0.5,-4.78728018019222e-05,3.34977320720218,-3.34972533440038
0.55,0.199697110145627,3.89936502565442,-4.09906213580005
0.6,0.599837928655258,4.61680621119575,-5.21664413985101
0.65,1.00057245824394,5.31414098934729,-6.31471344759123
0.7,1.29307730283237,5.94863997863787,-7.24171728147023
0.75,1.40515605965868,6.51329204101364,-7.91844810067232
0.8,1.23235313073548,7.02964203342048,-8.26199516415596
0.85,0.798825093034662,7.54216026684772,-8.34098535988239
0.9,0.0803802201653858,8.13690014683694,-8.21728036700232
0.95,-0.638116178484661,8.89880995935096,-8.26069378086629
1,-1.35327468372063,9.92827825292267,-8.57500356920204
1.05,-1.85550830810321,11.2087254181453,-9.35321711004204
1.1,-2.29121753212697,12.4535353850532,-10.1623178529262
1.15,-2.71230534629456,13.5876927219182,-10.8753873756236
1.2,-3.17937714194846,14.5718448992849,-11.3924677573365
1.25,-3.77643015052041,15.3268095869607,-11.5503794364403
1.3,-4.53988719616258,15.9225964011314,-11.3827092049689
1.35,-5.48050910348665,16.4407879293335,-10.9602788258469
1.4,-6.63549653625023,16.9106315965732,-10.275135060323
1.45,-8.0294735545296,17.6552908923579,-9.62581733782835
1.5,-9.45923127998643,18.5211904593283,-9.06195917934185
1.55,-10.8688078662447,19.4896935153373,-8.62088564909262
1.6,-11.967672408705,20.9173459205454,-8.94967351184039
1.65,-12.958698226747,22.4604794110632,-9.50178118431617
1.7,-13.9004912930405,23.78931772439,-9.88882643134954
1.75,-14.8547574029578,24.7940430717858,-9.93928566882799
1.8,-15.8532829476258,25.5823236828845,-9.72904073525868
1.85,-17.0774285892954,26.0042366488505,-8.92680805955509
